supplier,supplier_sku,ean,product_name,match_type,supplier_price_basis,case_qty,unit_cost_ex_vat,unit_cost_inc_vat,case_cost_ex_vat,case_cost_inc_vat,decision,decision_reason,risk_flags
Shure Cosmetics,SCS24540-005,,Revlon Colorstay Crayon Contour Eyeliner (Options) - 211 Sparkling Black (6749),UNIT,UNIT,1,2.5,3.0,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS21465,309974868075,Revlon Colorstay Creme Gel Eye Liner - 007 Rio Blue (7pcs) (?1.50/each) (8075) Only 1 Item Available,UNIT,UNIT,1,10.5,12.6,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS18883,309970057091,Revlon Colorstay Crystalized Eyeliner - 002 Charmed (7091),UNIT,UNIT,1,1.5,1.7999999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20028-005,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 200 - Nude,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-006,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 220 - Natural Beige,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-007,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 240 - Medium Beige,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-008,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 250 - Fresh Beige,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-009,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 260 - Light Honey,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-010,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 270 - Chestnut,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-011,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 295 -Dune,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-012,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 300 - Golden Beige,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-013,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 310 - Warm Golden,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-014,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 320 - True Beige,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-015,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 330 - Natural Tan,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-016,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 340 - Early Tan,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-017,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 350 - Rich Tan,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-018,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 355 - Almond,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-019,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 360 - Golden Caramel,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-020,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 370 - Toast,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-021,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 380 - Rich Ginger,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-022,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 395 - Deep Honey,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-023,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 400 - Caramel,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20028-004,,Revlon Colorstay Longwear Makeup Foundation Combination/Oily Skin - 30ml (Options) - 180 - Sand Beige,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20029-001,,Revlon Colorstay Longwear Makeup Foundation Normal/Dry Skin - 30ml (Options) - 110 - Ivory,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20029-004,,Revlon Colorstay Longwear Makeup Foundation Normal/Dry Skin - 30ml (Options) - 150 - Buff,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20029-005,,Revlon Colorstay Longwear Makeup Foundation Normal/Dry Skin - 30ml (Options) - 180 - Sand Beige,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20029-006,,Revlon Colorstay Longwear Makeup Foundation Normal/Dry Skin - 30ml (Options) - 200 - Nude,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20029-007,,Revlon Colorstay Longwear Makeup Foundation Normal/Dry Skin - 30ml (Options) - 220 - Natural Beige,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20029-008,,Revlon Colorstay Longwear Makeup Foundation Normal/Dry Skin - 30ml (Options) - 240 - Medium Beige,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20029-009,,Revlon Colorstay Longwear Makeup Foundation Normal/Dry Skin - 30ml (Options) - 250 - Fresh Beige,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20029-011,,Revlon Colorstay Longwear Makeup Foundation Normal/Dry Skin - 30ml (Options) - 320 True Beige,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20029-012,,Revlon Colorstay Longwear Makeup Foundation Normal/Dry Skin - 30ml (Options) - 330 - Natural Tan,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20029-013,,Revlon Colorstay Longwear Makeup Foundation Normal/Dry Skin - 30ml (Options) - 370 - Toast,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20029-014,,Revlon Colorstay Longwear Makeup Foundation Normal/Dry Skin - 30ml (Options) - 400 - Caramel,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS14106,309976131030,Revlon Colorstay Full Coverage Concealer (12pcs) (Assorted) (?2.50/each) R/68,UNIT,UNIT,1,30.0,36.0,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS18741-001,,Revlon Colorstay Full Coverage Concealer (Options) - 005 Fair (1016),UNIT,UNIT,1,2.5,3.0,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS18741-002,,Revlon Colorstay Full Coverage Concealer (Options) - 015 Light (1023),UNIT,UNIT,1,2.5,3.0,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS18741-003,,Revlon Colorstay Full Coverage Concealer (Options) - 030 Light Medium (1030),UNIT,UNIT,1,2.5,3.0,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS18741-004,,Revlon Colorstay Full Coverage Concealer (Options) - 050 Medium Deep (1054),UNIT,UNIT,1,2.5,3.0,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS23297,309974172226,Revlon Colorstay Lipliner - Red (8pcs) (2226) (?1.00/each) Only 1 Item Availlable,UNIT,UNIT,1,8.0,9.6,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS24236,309970175146,Revlon Colorstay Matte Lite Crayon - 008 She's Fly (5146),UNIT,UNIT,1,2.25,2.6999999999999997,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS18185,,Revlon Colorstay Matte Lite Crayon (12pcs) (Assorted) (?2.50/each) R215,UNIT,UNIT,1,30.0,36.0,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS24233-001,,Revlon ColorStay Pressed Powder - 8.4g (Options) (NO BARCODE) - 820 Light,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS24233-002,,Revlon ColorStay Pressed Powder - 8.4g (Options) (NO BARCODE) - 830 Light / Medium,UNIT,UNIT,1,3.25,3.9,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS23302-001,,Revlon Colorstay Skin Awaken 24H 5-In-1 Concealer - 8ml (Options) - 003 Cool Ivory (3050),UNIT,UNIT,1,1.95,2.34,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS23302-002,,Revlon Colorstay Skin Awaken 24H 5-In-1 Concealer - 8ml (Options) - 005 Fair (6069),UNIT,UNIT,1,1.95,2.34,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS23302-003,,Revlon Colorstay Skin Awaken 24H 5-In-1 Concealer - 8ml (Options) - 015 Light (6052),UNIT,UNIT,1,1.95,2.34,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS23302-004,,Revlon Colorstay Skin Awaken 24H 5-In-1 Concealer - 8ml (Options) - 030 Light Medium (6076),UNIT,UNIT,1,1.95,2.34,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS23302-005,,Revlon Colorstay Skin Awaken 24H 5-In-1 Concealer - 8ml (Options) - 040 Medium (6083),UNIT,UNIT,1,1.95,2.34,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS23302-006,,Revlon Colorstay Skin Awaken 24H 5-In-1 Concealer - 8ml (Options) - 050 Medium Deep (6120),UNIT,UNIT,1,1.95,2.34,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS23302-007,,Revlon Colorstay Skin Awaken 24H 5-In-1 Concealer - 8ml (Options) - 060 Deep (6151),UNIT,UNIT,1,1.95,2.34,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS23302-008,,Revlon Colorstay Skin Awaken 24H 5-In-1 Concealer - 8ml (Options) - 070 Nutmeg (6168),UNIT,UNIT,1,1.95,2.34,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS24235,309979832064,Revlon Colorstay Velour Smooth Matte Eyeshadow Stick - 882 Peacock (2064),UNIT,UNIT,1,1.95,2.34,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS19036,033000002668,Revlon Cuticle Softener - 935 Clear (2pcs) (8027) (?1.75/each) R/416,UNIT,UNIT,1,3.5,4.2,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23402,,"Revlon Eyes, Chicks + Lips Palette (5pcs) (Assorted) (?2.00/each) Only 1 Item Available !",UNIT,UNIT,1,10.0,12.0,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS18739-001,,Revlon Photoready Concealer (Options) - 002 Light (2022),UNIT,UNIT,1,2.95,3.54,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS18739-002,,Revlon Photoready Concealer (Options) - 003 Light Medium (2039),UNIT,UNIT,1,2.95,3.54,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS18739-003,,Revlon Photoready Concealer (Options) - 004 Medium (2046),UNIT,UNIT,1,2.95,3.54,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS20607,,Revlon Photoready Eye Contour Kit (17pcs) (Assorted) (?2.75/each) CLEARANCE,UNIT,UNIT,1,46.75,56.1,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS17952,,Revlon Photoready Insta-Filter Foundation (6pcs) (Assorted) (?3.50/each),UNIT,UNIT,1,21.0,25.2,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS24234,309970144869,Revlon Photoready Rose Glow Hydrating + Illuminating Primer - 30ml (4869),UNIT,UNIT,1,2.5,3.0,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS40583-001,,Revlon Super Lustrous Lipstick (001-865) - 001 Nude Attitude,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-002,,Revlon Super Lustrous Lipstick (001-865) - 002 Pink Pout,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-003,,Revlon Super Lustrous Lipstick (001-865) - 006 Really Red,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-004,,Revlon Super Lustrous Lipstick (001-865) - 011 Stormy Pink,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-005,,Revlon Super Lustrous Lipstick (001-865) - 013 Smoked Peach,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-006,,Revlon Super Lustrous Lipstick (001-865) - 014 Sultry Samba,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-007,,Revlon Super Lustrous Lipstick (001-865) - 015 Seductive Sienna,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-008,,Revlon Super Lustrous Lipstick (001-865) - 025 Sky Line Pink,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-009,,Revlon Super Lustrous Lipstick (001-865) - 028 Cherry Blossom,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-010,,Revlon Super Lustrous Lipstick (001-865) - 029 Red Lacquer,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-011,,Revlon Super Lustrous Lipstick (001-865) - 030 Pink Pearl,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-012,,Revlon Super Lustrous Lipstick (001-865) - 041 Gold Goddess,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-013,,Revlon Super Lustrous Lipstick (001-865) - 042 Lilac Mist,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-014,,Revlon Super Lustrous Lipstick (001-865) - 043 Midnight Mystery,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-015,,Revlon Super Lustrous Lipstick (001-865) - 044 Bare Affair,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-016,,Revlon Super Lustrous Lipstick (001-865) - 045 Naughty Plum,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-017,,Revlon Super Lustrous Lipstick (001-865) - 046 Bombshell Red,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-018,,Revlon Super Lustrous Lipstick (001-865) - 048 Audacious Mauve,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-019,,Revlon Super Lustrous Lipstick (001-865) - 049 Rise Up Rose,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-020,,Revlon Super Lustrous Lipstick (001-865) - 051 Red Rules The World,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-021,,Revlon Super Lustrous Lipstick (001-865) - 052 Show Stopper,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-022,,Revlon Super Lustrous Lipstick (001-865) - 54 Future Pink,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-023,,Revlon Super Lustrous Lipstick (001-865) - 056 Purple Aura,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-024,,Revlon Super Lustrous Lipstick (001-865) - 057 Power Move,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-025,,Revlon Super Lustrous Lipstick (001-865) - 103 Caramel Glace,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-026,,Revlon Super Lustrous Lipstick (001-865) - 120 Apricot Fantasy,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-027,,Revlon Super Lustrous Lipstick (001-865) - 210 Ipanema Beach,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-028,,Revlon Super Lustrous Lipstick (001-865) - 225 Rosewine,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-029,,Revlon Super Lustrous Lipstick (001-865) - 245 Smoky Rose,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-030,,Revlon Super Lustrous Lipstick (001-865) - 353 Cappuccino,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-031,,Revlon Super Lustrous Lipstick (001-865) - 362 Cinnamon Bronze,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-032,,Revlon Super Lustrous Lipstick (001-865) - 371 Copper Frost Chrome,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-033,,Revlon Super Lustrous Lipstick (001-865) - 377 Bronze Lame,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-034,,Revlon Super Lustrous Lipstick (001-865) - 383 Rich Raisin Frost,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-035,,Revlon Super Lustrous Lipstick (001-865) - 415 Pink In The Afternoon,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-036,,Revlon Super Lustrous Lipstick (001-865) - 420 Blushead,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-037,,Revlon Super Lustrous Lipstick (001-865) - 424 Amethyst Shell,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-038,,Revlon Super Lustrous Lipstick (001-865) - 430 Softsilver Rose,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-039,,Revlon Super Lustrous Lipstick (001-865) - 440 Cherries in the Snow,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-040,,Revlon Super Lustrous Lipstick (001-865) - 450 Gentlemen Prefer Pink,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-041,,Revlon Super Lustrous Lipstick (001-865) - 457 Wild Orchid,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-042,,Revlon Super Lustrous Lipstick (001-865) - 460 Blushing Mauve,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-043,,Revlon Super Lustrous Lipstick (001-865) - 477 Black Cherry,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-044,,Revlon Super Lustrous Lipstick (001-865) - 535 Rum Raisin,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-045,,Revlon Super Lustrous Lipstick (001-865) - 610 Goldpearl Plum,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-046,,Revlon Super Lustrous Lipstick (001-865) - 663 Va Va Violet,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-047,,Revlon Super Lustrous Lipstick (001-865) - 665 Choco-Liscious,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-048,,Revlon Super Lustrous Lipstick (001-865) - 671 Mink,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-049,,Revlon Super Lustrous Lipstick (001-865) - 672 Brazilian Tan,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-050,,Revlon Super Lustrous Lipstick (001-865) - 674 Coralberry,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-051,,Revlon Super Lustrous Lipstick (001-865) - 720 Fire & Ice,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-052,,Revlon Super Lustrous Lipstick (001-865) - 730 Revlon Red,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-053,,Revlon Super Lustrous Lipstick (001-865) - 740 Certainly Red,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-055,,Revlon Super Lustrous Lipstick (001-865) - 750 Kiss Me Coral,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-056,,Revlon Super Lustrous Lipstick (001-865) - 815 Fuchsia Shock,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-057,,Revlon Super Lustrous Lipstick (001-865) - 825 Lovers Coral,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-058,,Revlon Super Lustrous Lipstick (001-865) - 828 Carnival Spirit,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-059,,Revlon Super Lustrous Lipstick (001-865) - 860 Pink Truffle,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS40583-060,,Revlon Super Lustrous Lipstick (001-865) - 865 Peach Parfait,UNIT,UNIT,1,1.25,1.5,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS24520,309978161202,Revlon Ultra HD Matte Lipcolor - 675 Infatuation (1202),UNIT,UNIT,1,1.25,1.5,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23699,309970177249,Revlon X Megan Thee Stallion Big Bad Face & Eye Palette - 10.5g (7249),UNIT,UNIT,1,2.5,3.0,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23399,309970177249,Revlon X Megan Thee Stallion Big Bad Face & Eye Palette - 10.5g (5pcs) (7249) (?1.50/each) Only 1 Item Available !,UNIT,UNIT,1,7.5,9.0,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS24115,5057566466059,Revolution Chocolate Lip Mask - 20ml (6158)RP/A11,UNIT,UNIT,1,0.5,0.6,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS21538,5057566620536,Revolution Coca Cola Mini Eyeshadow Palette (0536) (TESTER) RP/A8,UNIT,UNIT,1,1.0,1.2,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS61223,5057566603478,Revolution Coca Cola Mini Highlighter Palette (3478)RP/B5,UNIT,UNIT,1,1.5,1.7999999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS22102-001,,Revolution Conceal & Define Infinite Longwear Concealer - 5ml (Options) - C0.5 (3573),UNIT,UNIT,1,1.0,1.2,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS22102-002,,Revolution Conceal & Define Infinite Longwear Concealer - 5ml (Options) - C1 (4953),UNIT,UNIT,1,1.0,1.2,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS22102-003,,Revolution Conceal & Define Infinite Longwear Concealer - 5ml (Options) - C2 (4960),UNIT,UNIT,1,1.0,1.2,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS22102-004,,Revolution Conceal & Define Infinite Longwear Concealer - 5ml (Options) - C2.5 (4977),UNIT,UNIT,1,1.0,1.2,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS22102-005,,Revolution Conceal & Define Infinite Longwear Concealer - 5ml (Options) - C3 (4984),UNIT,UNIT,1,1.0,1.2,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS22102-006,,Revolution Conceal & Define Infinite Longwear Concealer - 5ml (Options) - C4 (5004),UNIT,UNIT,1,1.0,1.2,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS22102-007,,Revolution Conceal & Define Infinite Longwear Concealer - 5ml (Options) - C5 (5028),UNIT,UNIT,1,1.0,1.2,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS22102-008,,Revolution Conceal & Define Infinite Longwear Concealer - 5ml (Options) - C6 (5059),UNIT,UNIT,1,1.0,1.2,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS22102-009,,Revolution Conceal & Define Infinite Longwear Concealer - 5ml (Options) - C6.5 (5066),UNIT,UNIT,1,1.0,1.2,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS22102-010,,Revolution Conceal & Define Infinite Longwear Concealer - 5ml (Options) - C7 (5073),UNIT,UNIT,1,1.0,1.2,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS22096,5057566143714,Revolution Conceal & Fix Ultimate Coverage Concealer - Medium Sand (11g) (3714),UNIT,UNIT,1,1.5,1.7999999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS22817,5057566548847,Revolution Creator Revolution Face Paint Palette (8847)RP/B2,UNIT,UNIT,1,1.75,2.1,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS24338,5057566764087,Revolution Disney & Pixar's Finding Nemo Fish are Fiends Bronzer and Highlighter Palette (4087) (TESTER) Palette - F/19,UNIT,UNIT,1,0.3,0.36,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS21736,5057566767910,Revolution Disney & Pixar's Finding Nemo Mine Eyeshadow Palette (7910) (TESTER),UNIT,UNIT,1,0.5,0.6,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS21577,5057566670531,Revolution Disney's Minnie Mouse Face & Eyeshadow Palette (0531) Palette - E/3,UNIT,UNIT,1,1.5,1.7999999999999998,,,REJECT,No Amazon match found,
